,baiDuLatitude,baiDuLongitude,capacityExist,cityCode,cityName,contactTel,distance,distanceStr,gaoDeLatitude,gaoDeLongitude,isNear,shop4S,shopAddr,shopCode,shopImg,shopName,storeType
16,22.752843928053498,114.15149561152363,[12783-n],02050,广东 东莞 东莞市,15820881869,1921996,1922km,22.746757,114.145020,,False,东莞市凤岗镇永盛北路1号铜锣湾动感之都时尚百货F1 B107商铺,01183083,https://static.dingtalk.com/media/lADPBY0V4vm-JA7NCZDNDMA_3264_2448.jpg,东莞睿力铜锣湾动感之都店,12
17,22.844167392623728,113.34411563837524,[1547451],01978,广东 广州 南沙区,18819186066,1922008,1922km,22.838501,113.337530,,False,广东省广州市南沙区榄核镇广场路星海文化广场3号铺,01312843,http://img.souche.com/f2e/a80d3a58cddec5fec06e783b5e74619b.png,广州千里发南沙星海广场店,0
18,22.74988436388993,114.17414810788104,[12783-n],02050,广东 东莞 东莞市,1862107202,1922043,1922km,22.744158,114.167598,,False,广东省东莞市凤岗镇金凤凰大道B69号,01150060,https://static.dingtalk.com/media/lADPBY0V4vSGMFbNAljNAyA_800_600.jpg,东莞蚂蚁凤岗店,0
19,22.857478214754536,113.23653861037465,[],02060,广东 佛山 顺德区,075722385608,1922124,1922.1km,22.851771,113.229971,,False,佛山市顺德区大良新窖大塘西侧之三,008640,http://img.souche.com/f2e/a80d3a58cddec5fec06e783b5e74619b.png,佛山顺德弘致大塘店,2
20,22.725586893223486,114.41884768984924,[12654-n],02023,广东 惠州 惠阳区,13316337282,1922275,1922.3km,22.719899,114.412268,,False,广东省惠州市大亚湾西南大道88号3栋110号,01177182,https://static.dingtalk.com/media/lADPBbCc1Wi66rXNBDjNBaM_1443_1080.jpg,惠州大象臻选龙光城店,0
21,22.788935870697266,113.7482649425182,[12783-n],02050,广东 东莞 东莞市,13682583460,1922705,1922.7km,22.782741,113.74182,,False,广东省东莞市长安镇厦岗社区家美百货一楼A41号,01283340,https://static.dingtalk.com/media/lADPBbCc1fd3igrNBDjNB4A_1920_1080.jpg,东莞汇德通家美购物广场店,0
22,22.81763614134188,113.5056265494751,[1547451],01978,广东 广州 南沙区,18929593068,1922716,1922.7km,22.811477,113.499147,,False,广东省广州市南沙区黄阁镇麒麟新村麒天一巷1-3号首层商铺自编2号,0101335105,http://img.souche.com/f2e/a80d3a58cddec5fec06e783b5e74619b.png,广州易通南沙麒麟新城店,0
23,22.870406067200243,113.09115579235984,[1547451],02060,广东 佛山 顺德区,13703029286,1922922,1922.9km,22.864642,113.084613,,False,佛山市顺德区325国道康桥水岸,01175157,https://static.dingtalk.com/media/lADPBbCc1ZZ06J3NB4DNBDg_1080_1920.jpg,佛山骏威龙叙壕店,0
24,23.743747982467468,109.22967724544685,[12654-n],02230,广西 来宾 兴宾区,13377283112,1923114,1923.1km,23.737638,109.22322,,False,广西省来宾市兴宾区北海南路83号,00122541,http://pic1.chehang168.com/201711/9cc90a2f4b9dfa6a9cfaf11c731f832a.png,来宾兴亿汽车北海南路店,12
25,22.731349649507052,114.2707274198801,[12654-n],01991,广东 深圳 龙岗区,13538052497,1923134,1923.1km,22.725245,114.264234,,False,深圳市龙岗区龙岗大道南联地铁站c2出口直行200米,005447,"http://img.souche.com/af4684340467c0c534e757c8ffec1e9d.jpg?x-oss-process=image/resize,h_4096,w_4096,image/rotate,0",深圳汇德通龙岗南联店,0
26,22.727038562920356,114.3010625822039,[12654-n],01991,广东 深圳 龙岗区,13886532167,1923259,1923.3km,22.721364,114.294481,,False,广东省深圳市龙岗区爱南路2-6号,01296408,https://static.dingtalk.com/media/lADPBbCc1iWpAmDNBdzNBGQ_1124_1500.jpg,深圳邦世龙岗龙东店,0
27,22.75269977294107,114.03598244885926,[12654-n],01991,广东 深圳 龙华区,15999899983,1923269,1923.3km,22.746692,114.029491,,False,广东省深圳市龙华区桂月路335号B栋大富商务中心,0101395772,https://static.dingtalk.com/media/lADPBbCc158aMTLNAyDNAlg_600_800.jpg,深圳邦世龙华观澜街道店,0
28,22.858816265213168,113.13621624578336,[1547451],02060,广东 佛山 顺德区,13889925045,1923525,1923.5km,22.85282,113.129708,,False,佛山市顺德区勒流镇嘉洲城广场麦当劳旁,01183498,https://static.dingtalk.com/media/lADPBY0V4xdNL7rOAHMAZc4AcgBn_7471207_7536741.jpg,佛山泽银嘉洲城广场店,12
29,22.77744625568683,113.78297316382596,[12783-n],02050,广东 东莞 东莞市,15015198020,1923543,1923.5km,22.771229,113.776537,,False,广东省东莞市长安镇乌沙李屋兴发路208号,01180627,https://static.dingtalk.com/media/lADPBbCc1ZAFegDNC9DND8A_4032_3024.jpg,东莞进达长安花园店,0
30,22.741881452206382,114.12008305840018,[12783-n],02050,广东 东莞 东莞市,18664395208,1923572,1923.6km,22.735557,114.113643,,False,广东省东莞市凤岗镇天堂围天新街136号,0101334412,https://static.dingtalk.com/media/lADPDgQ9qXPaapjNAljNAyA_800_600.jpg,东莞蚂蚁凤岗天新店,0
31,22.758115341629686,113.95214645615377,[12654-n],01991,广东 深圳 宝安区,15889398408,1923590,1923.6km,22.752445,113.945593,,False,深圳市宝安区光明街道明安花园7栋19号商铺,01271196,https://static.dingtalk.com/media/lADPBbCc1dHRCqLNC9DND8A_4032_3024.jpg,深圳豪饰光明店,12
32,22.724164454547918,114.2662571528178,[12654-n],01991,广东 深圳 龙岗区,13760425766,1923982,1924km,22.717986,114.259774,,False,广东省深圳市龙岗区南联村上龙塘路36-2号,00932822,"http://img.souche.com/0060d7ffc22e5114adb0161841477bd9.jpg?x-oss-process=image/resize,h_4096,w_4096,image/rotate,270",深圳前海晟达上龙塘路店,12
33,22.757545658078456,113.91486710684475,[12654-n],01991,广东 深圳 宝安区,13168777665,1924127,1924.1km,22.751519,113.908384,,False,广东省深圳市光明新区公明镇塘尾村面前岭二排25号,0101392207,https://static.dingtalk.com/media/lADPBbCc16cepqrNAljNAyA_800_600.jpg,深圳蚂蚁公明塘尾面前岭店,0
34,22.887575381622305,112.89439776124831,[1547451],02060,广东 佛山 高明区,13535884448,1924208,1924.2km,22.881616,112.887908,,False,广东省佛山市高明区荷城街道高明大道东203号绿色世嘉首层11座之4,01180556,https://static.dingtalk.com/media/lADPBbCc1WDnr03NA8DNBQA_1280_960.jpg,佛山浩诚高明荷城店,0
35,22.71617672973268,114.32266294036772,[12654-n],01991,广东 深圳 龙岗区,15361085550,1924257,1924.3km,22.710401,114.316098,,False,广东省深圳市龙岗区同乐社区同乐岗德路6-7号,005827,http://img.souche.com/71b19d89bf45092596fe9389696d2e04.jpg,深圳邦世龙岗同乐店,0
36,22.798972552749486,113.54094712171451,[1547451],01978,广东 广州 南沙区,13760689595,1924303,1924.3km,22.792727,113.534504,,False,广东省广州市南沙区环市大道中风信子跨境商业广场,01175163,http://img.souche.com/85b705b3d3c1b863bb4e7bdc74a37072.jpg,广州易通南沙万达广场店,0
37,22.778962767657315,113.70274865394245,[12783-n],02050,广东 东莞 东莞市,17520150610,1924324,1924.3km,22.773301,113.696201,,False,广东省东莞市虎门镇宴岗大道CO7商铺(德仁门诊旁边,0101354666,https://static.dingtalk.com/media/lADPDgQ9qYax4h7NBDjNBaA_1440_1080.jpg,东莞优步宴岗大道店,12
